,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35,1.3741407871246338,0.27996143070932394,0.20193586349487305,0.0441418694918658,50,10,1e-05,Adadelta,"{'batch_size': 50, 'epochs': 10, 'learning_rate': 1e-05, 'optimizer': 'Adadelta'}",-0.7251338103311737,-1.7354412630474125,-3.458782885066514,-0.4152010014660379,-0.4677698855124224,-1.3604657690847122,1.1521822303400155,76
36,2.002151536941528,0.3894862103391739,0.48478426933288576,0.2916540303797812,50,50,0.001,Adam,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adam'}",-0.6104788263254407,-0.5430932804111217,-0.5490870630749897,-0.3710750108882984,-0.31144664658575966,-0.4770361654571221,0.11489949787602284,42
37,3.4506048202514648,2.1840609395953487,0.505988359451294,0.41193977670120724,50,50,0.001,Adamax,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adamax'}",-0.5468094821306504,-0.4700728667571937,-0.5244729771644399,-0.42052552496969686,-0.3415925354607951,-0.46069467729655517,0.0739868401430087,35
38,4.998076391220093,1.8076466574968717,0.362363338470459,0.13639173515255562,50,50,0.001,Adadelta,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adadelta'}",-1.3705465501047185,-2.7107257268908556,-2.035425378098574,-0.3319562874292796,-2.040875490048553,-1.6979058865143961,0.8037828099161105,78
39,2.551946926116943,0.1600944127883303,0.36806449890136717,0.13725651747018913,50,50,0.0001,Adam,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adam'}",-0.6394389264978935,-0.6201740439926895,-0.45602140018226545,-0.39705395552855033,-0.31638775804917074,-0.48581521685011386,0.12579700744918484,47
40,3.2982773303985597,0.5095738990446542,0.46488151550292967,0.1563532665790641,50,50,0.0001,Adamax,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adamax'}",-0.5830068621205204,-0.5644169220483543,-0.48810624518240486,-0.3286176124573825,-0.32985667578836014,-0.4588008635194044,0.11046716227802843,32
41,3.6069335460662844,1.5853193099836342,0.5346923351287842,0.2946025420947556,50,50,0.0001,Adadelta,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adadelta'}",-0.903469491337382,-5.318942073436663,-0.6808051043125557,-1.2119631938344841,-2.6025120339326873,-2.143538379370754,1.7227325528477773,81
42,3.2660727500915527,1.0921373497009732,0.37856616973876955,0.2607277602836455,50,50,1e-05,Adam,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 1e-05, 'optimizer': 'Adam'}",-0.6860816342380455,-0.5584015785606876,-0.5382641660587995,-0.36355544578735866,-0.38499091548813713,-0.5062587480266056,0.11928923810930961,53
43,3.497013235092163,0.8247174996805324,0.36536369323730467,0.10017258027346446,50,50,1e-05,Adamax,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 1e-05, 'optimizer': 'Adamax'}",-0.5470296759913916,-0.6049914421063318,-0.5839501124313998,-0.2956988784053537,-0.47386709215965445,-0.5011074402188262,0.11198067668530874,51
44,3.342086124420166,0.5867245331084844,0.2293402671813965,0.040110714435945216,50,50,1e-05,Adadelta,"{'batch_size': 50, 'epochs': 50, 'learning_rate': 1e-05, 'optimizer': 'Adadelta'}",-1.1356394017592932,-1.4038574908709294,-0.6420096552608493,-0.7421568997395727,-1.9964446518671308,-1.1840216198995552,0.4898410421356856,70
